stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_1077,0.174365376611842,0.29695251099255576,0.3294025157206808,0.2703225806434173,0.09853863055614359,0.05983752576360746,0.6640513552068473,0.8436213991769548,0.7431426057947198
020_117_107,0.016179215930204237,0.0318432285847063,0.041533546325215116,0.025819265143735656,0.4875125329812053,0.42352941176470615,0.17399438727782976,0.4463667820069204,0.2503874108499681
020_117_108,0.019362898188511165,0.0379901913405532,0.04928457869555986,0.03090727816519534,0.5004317090474368,0.455385696242256,0.17113142136779075,0.44714038128249567,0.24752792359010972
020_117_109,0.014259144451244519,0.028117354606553565,0.035007610349543264,0.023493360571772284,0.567564327215209,0.5115811894140837,0.16063864450961224,0.4186046511627907,0.23217906219960827
020_117_110,0.016265060240865874,0.03200947947683269,0.039647577091928815,0.02683896620251651,0.6177189659630358,0.5650028545177507,0.13363904356370782,0.36252189141856395,0.19528775624133124
020_117_111,0.012765957446730907,0.025210079170538302,0.030215827337694737,0.021627188465276753,0.6277276009378592,0.5753251998059873,0.12409012131715771,0.36095764272559855,0.18468810732951227
020_117_112,0.01670792079197582,0.032866702368624844,0.039073806077582145,0.02836134453751721,0.6306308012004018,0.5759648692895221,0.12756647593402895,0.38666666666666666,0.19184178918983916
020_117_113,0.018326206475147672,0.03599279660886125,0.04411764705817474,0.030395136777807547,0.6247565630860366,0.5907701963904477,0.13264020163831128,0.40293040293040294,0.1995806656940385
020_117_114,0.016635859519306004,0.032727267860761064,0.03913043478204159,0.02812499999970703,0.6138046591888207,0.534783580828181,0.14387031408308004,0.41825095057034223,0.21409577732563967
020_117_115,0.017391304347718066,0.03418802936902333,0.042232277525758186,0.028717948717654176,0.6177879515349772,0.5109226870145747,0.15355086372360843,0.48859315589353614,0.233666896012804
020_117_116,0.014732965009117662,0.029038107681581417,0.03534609720124674,0.024640657083935927,0.593747470230692,0.5233644059140976,0.17333333333333334,0.5223300970873787,0.26029028282333005
020_117_117,0.02526847757406653,0.04929143075185812,0.05917159763226078,0.04223864836280635,0.6090509841788405,0.5511404997904495,0.1791907514450867,0.5463917525773195,0.2698751605381282
